feature,importance_mean,importance_std
CHL_NN_R3_roll_mean_28,0.0,0.0
CHL_NN_R3_roll_max_14,0.0,0.0
CHL_NN_R3_roll_min_14,0.0,0.0
CHL_NN_R3_roll_mean_14,0.0,0.0
CHL_NN_R3_raw,0.0,0.0
CHL_NN_R3_is_missing,0.0,0.0
CHL_NN_R2_roll_min_28,0.0,0.0
CHL_NN_R2_roll_min_14,0.0,0.0
CHL_NN_R2_raw,0.0,0.0
CHL_NN_R2_is_missing,0.0,0.0
CHL_NN_R1_roll_min_28,0.0,0.0
CHL_NN_R1_roll_min_14,0.0,0.0
CHL_NN_R1_raw,0.0,0.0
CHL_NN_R1_is_missing,0.0,0.0
quarter,0.0,0.0
month,0.0,0.0
rho_709,0.0,0.0
rho_681,0.0,0.0
rho_665,0.0,0.0
Oa18_reflectance,0.0,0.0
Oa10_reflectance,0.0,0.0
Oa09_reflectance,0.0,0.0
Oa07_reflectance,0.0,0.0
Oa04_reflectance,0.0,0.0
Oa02_reflectance,0.0,0.0
CHL_OC4ME_is_missing,0.0,0.0
CHL_OC4ME_raw,0.0,0.0
CHL_OC4ME_roll_min_14,0.0,0.0
Oa02_reflectance_is_missing,0.0,0.0
Oa03_reflectance_roll_max_7,0.0,0.0
Oa03_reflectance_roll_std_7,0.0,0.0
Oa03_reflectance_lag_1,0.0,0.0
Oa03_reflectance_raw,0.0,0.0
Oa03_reflectance_is_missing,0.0,0.0
Oa02_reflectance_roll_min_28,0.0,0.0
Oa02_reflectance_roll_mean_28,0.0,0.0
Oa02_reflectance_roll_max_14,0.0,0.0
Oa02_reflectance_roll_mean_14,0.0,0.0
Oa02_reflectance_lag_1,0.0,0.0
Oa02_reflectance_raw,0.0,0.0
Oa01_reflectance_roll_min_14,0.0,0.0
CHL_OC4ME_roll_max_28,0.0,0.0
Oa01_reflectance_raw,0.0,0.0
Oa01_reflectance_is_missing,0.0,0.0
IWV_roll_mean_28,0.0,0.0
IWV_raw,0.0,0.0
IWV_is_missing,0.0,0.0
CI_index_roll_min_14,0.0,0.0
CI_index_roll_std_14,0.0,0.0
CI_index_roll_mean_14,0.0,0.0
CI_index_roll_min_7,0.0,0.0
CI_index_raw,0.0,0.0
CI_index_is_missing,0.0,0.0
Oa09_reflectance_roll_std_28,0.0,0.0
CHLL_NN_TOTAL_roll_max_28,0.0,0.0
Oa18_reflectance_roll_max_7,0.0,0.0
Oa17_reflectance_is_missing,0.0,0.0
Oa12_reflectance_roll_max_14,0.0,0.0
Oa17_reflectance_roll_max_7,0.0,0.0
Oa12_reflectance_roll_std_28,0.0,0.0
Oa11_reflectance_roll_max_7,0.0,0.0
Oa11_reflectance_roll_std_14,0.0,0.0
Oa17_reflectance_roll_std_7,0.0,0.0
Oa11_reflectance_roll_max_14,0.0,0.0
Oa18_reflectance_roll_max_14,0.0,0.0
Oa17_reflectance_lag_14,0.0,0.0
Oa11_reflectance_roll_max_28,0.0,0.0
Oa17_reflectance_raw,0.0,0.0
Oa16_reflectance_is_missing,0.0,0.0
Oa16_reflectance_lag_7,0.0,0.0
Oa16_reflectance_roll_max_28,0.0,0.0
Oa12_reflectance_is_missing,0.0,0.0
Oa16_reflectance_roll_mean_28,0.0,0.0
Oa18_reflectance_roll_std_28,0.0,0.0
Oa12_reflectance_raw,0.0,0.0
Oa16_reflectance_roll_max_14,0.0,0.0
Oa12_reflectance_lag_1,0.0,0.0
Oa18_reflectance_roll_min_28,0.0,0.0
Oa16_reflectance_roll_min_14,0.0,0.0
Oa12_reflectance_roll_mean_14,0.0,0.0
Oa16_reflectance_roll_max_7,0.0,0.0
Oa11_reflectance_roll_mean_7,0.0,0.0
Oa10_reflectance_raw,0.0,0.0
Oa16_reflectance_raw,0.0,0.0
Oa10_reflectance_roll_std_7,0.0,0.0
Oa18_reflectance_roll_min_7,0.0,0.0
Oa10_reflectance_lag_1,0.0,0.0
Oa18_reflectance_roll_mean_7,0.0,0.0
Oa10_reflectance_lag_7,0.0,0.0
Oa18_reflectance_lag_28,0.0,0.0
Oa10_reflectance_lag_28,0.0,0.0
Oa18_reflectance_roll_mean_14,0.0,0.0
Oa12_reflectance_roll_mean_28,0.0,0.0
Oa18_reflectance_raw,0.0,0.0
Oa18_reflectance_roll_std_14,0.0,0.0
Oa10_reflectance_roll_mean_7,0.0,0.0
Oa11_reflectance_raw,0.0,0.0
Oa16_reflectance_roll_min_7,0.0,0.0
Oa10_reflectance_roll_max_7,0.0,0.0
Oa18_reflectance_is_missing,0.0,0.0
Oa10_reflectance_roll_mean_14,0.0,0.0
Oa17_reflectance_roll_std_28,0.0,0.0
Oa17_reflectance_roll_mean_28,0.0,0.0
Oa17_reflectance_roll_max_14,0.0,0.0
Oa17_reflectance_roll_std_14,0.0,0.0
Oa10_reflectance_roll_min_28,0.0,0.0
Oa17_reflectance_roll_mean_14,0.0,0.0
Oa10_reflectance_roll_max_28,0.0,0.0
Oa11_reflectance_is_missing,0.0,0.0
Oa01_reflectance_lag_7,-4.059911794396243e-06,0.00042483202085616205
Oa16_reflectance_roll_std_28,-8.9316667875039e-06,1.7863333575007804e-05
Oa16_reflectance_roll_std_14,-1.0062298337576436e-05,5.8099928860103356e-05
Oa21_reflectance_roll_std_28,-1.9525860378966087e-05,0.00010514997614248988
CHL_NN_R1,-2.1072580838144005e-05,0.0018275318434643384
wind_speed_2m,-2.2014490188126956e-05,0.002341340661444625
Oa06_reflectance_roll_min_14,-2.683216841834479e-05,0.00020803343928943482
PAR_roll_max_7,-3.52776986174419e-05,0.0007497437211085867
Oa06_reflectance_lag_1,-5.569003802392558e-05,0.000238947080145815
A865_roll_max_14,-5.932607541065948e-05,3.1886807410911024e-05
Oa02_reflectance_lag_7,-6.287414495931287e-05,0.0005069309839223024
CHL_OC4ME,-8.02163027596059e-05,0.000102050623905214
Oa04_reflectance_roll_std_7,-8.146729313596168e-05,0.0004129030488929489
T865_roll_mean_28,-8.219865062075726e-05,0.00016845710518836285
Oa18_reflectance_roll_mean_28,-8.933087121327787e-05,9.785706649049424e-05
total_pixels_roll_mean_14,-8.997940631392254e-05,0.002117832706818322
Oa05_reflectance_roll_min_28,-0.00010353929337156842,0.00012867142126635648
water_temperature_roll_mean_14,-0.00011359256479233082,8.428004263229884e-05
Oa10_reflectance_lag_14,-0.00013985391526452062,0.00012020136013553165
Oa04_reflectance_lag_1,-0.00014049127104325264,5.503378962354572e-05
Oa08_reflectance_lag_1,-0.00014311160400506395,0.0001414509975327714
CHL_NN_R1_lag_1,-0.00014508361473941633,0.00016867445437673934
Oa12_reflectance_roll_max_28,-0.00014621911979162405,0.00030234410164475914
Oa01_reflectance_roll_min_28,-0.00014719107980756262,0.0005958491482865261
Oa21_reflectance_lag_28,-0.00015144950863676954,0.00014673194724278452
air_temperature_lag_28,-0.00015557519374604923,0.0007511853530509535
Oa07_reflectance_lag_28,-0.0001653803913021612,0.00022289152560894948
Oa16_reflectance_roll_mean_14,-0.00016557573724869102,0.00018305086494679355
PAR_roll_mean_28,-0.00017246244338107176,6.840373449415452e-05
PAR_roll_min_7,-0.00017551601256196036,9.67731008437775e-05
Oa12_reflectance_lag_14,-0.00017754274792576298,0.00020166929304591858
wind_avg_roll_max_14,-0.00018681726163753963,0.0004977546140901823
Oa04_reflectance_roll_mean_28,-0.00019149344098332577,0.0002694231288623723
Oa17_reflectance_roll_min_7,-0.00021043443931043627,0.00034915676154005355
valid_pixels_lag_7,-0.00021841770860735464,0.0012004481190485946
ADG443_NN_roll_min_7,-0.00022228733651603606,0.00032157050724195197
A865_roll_std_14,-0.0002241960552629152,0.0001993004105578157
Oa03_reflectance_roll_min_7,-0.00022576272150010013,0.00022990550230545185
Oa09_reflectance_lag_28,-0.00023484012497592132,0.00033494260072454706
KD490_M07_roll_max_7,-0.00023588906998268656,0.00022700983908104932
TSM_NN_lag_28,-0.00025276303556038827,0.0010955464677376116
Oa09_reflectance_lag_1,-0.00025630090342696474,0.00014996413854730572
Oa02_reflectance_lag_14,-0.0002563254404527093,0.0006364249662003125
ADG443_NN_roll_mean_28,-0.0002617832471670134,0.0001243863164918544
Oa02_reflectance_roll_std_28,-0.00026721739029014204,0.00019002691167376048
A865_roll_std_28,-0.0002761109373474291,0.0004307501322590293
air_temperature_lag_7,-0.0002801999766304242,0.0004925923302081432
TSM_NN_lag_14,-0.0002815928376308285,0.0003757806162435519
T865_roll_mean_7,-0.0002872725421950939,0.0006666932510054139
ADG443_NN_lag_28,-0.0003133298970084297,0.001123059150211506
valid_pixels_roll_mean_28,-0.0003214071379432859,0.00043977159392126166
PAR_lag_7,-0.00033590636359930314,0.0007341276500907346
CHL_OC4ME_roll_min_7,-0.0003410364410974864,0.0004274230779792092
Oa07_reflectance_roll_std_7,-0.00034845430130205914,0.0007035056707529946
coverage_percent_roll_min_14,-0.00034899231428857646,0.0011737086539304927
Oa21_reflectance_lag_7,-0.0003522105367019357,0.0002789637379310146
temp_max_lag_28,-0.00035654707069019407,0.0008820967545192193
wind_avg_roll_max_28,-0.0003860146690258581,0.0001254918366360894
Oa09_reflectance_roll_mean_28,-0.000391549137830971,0.0005271391593278419
CHL_NN_R3,-0.0003947968534643742,0.0009009878508272769
Oa07_reflectance_roll_mean_14,-0.00040555104705628506,8.81694812423467e-05
A865_lag_1,-0.0004309056206649231,0.0005083733457371217
air_temperature_lag_14,-0.00043248992175834997,0.0017468285884975137
Oa04_reflectance_roll_min_28,-0.00043596691310634485,0.00029172944667369023
Oa17_reflectance_lag_28,-0.00044665827676917404,0.00020938370379126688
Oa11_reflectance_roll_min_14,-0.0004568987893302179,0.0002263613133007959
Oa10_reflectance_roll_min_14,-0.0004572398643292175,0.0002962413504535029
Oa02_reflectance_lag_28,-0.0004584636983043566,0.00028686434991888636
Oa03_reflectance_roll_mean_28,-0.0004608043367674952,0.00018916403458388246
CHL_OC4ME_roll_max_14,-0.0004920342580915005,0.0006909972617618063
Oa02_reflectance_roll_std_14,-0.0004956700304242112,0.001120599236362016
Oa04_reflectance_roll_mean_7,-0.0005026608811943944,0.0007678271789888391
wind_avg_roll_mean_14,-0.0005029490859278063,0.0026829203015830165
water_temperature_roll_mean_7,-0.0005728080425844162,0.0002584936296948694
Watt_per_m2_lag_28,-0.0005756297026598744,0.0024487585538266344
T865_lag_28,-0.0006047729281459802,0.0011799659046513227
total_pixels_lag_14,-0.000610040546847035,0.0009351718610145127
Oa03_reflectance_lag_14,-0.0006156282990956718,0.0006046803604310786
CHL_NN_R1_roll_std_14,-0.0006264335403274757,0.001012249751818959
water_level_lag_28,-0.0006316492573092524,0.005142273178951964
IWV,-0.0006332417771047538,0.0012668523883584083
Oa18_reflectance_lag_1,-0.0006409794007922187,5.4421757459702294e-05
Oa06_reflectance,-0.0006565258615961689,0.0008214551902798335
Oa16_reflectance_roll_mean_7,-0.0006632141360261911,0.00037344616391337874
Oa05_reflectance_lag_7,-0.0006657947964120225,0.000557596241094452
A865_lag_7,-0.0006779106626086495,0.0006008502061661077
wind_speed_2m_lag_14,-0.0007010988635602011,0.001802228665879276
air_pressure_roll_mean_14,-0.0007199084686453361,0.0001083219892271703
temp_max,-0.0007362894425440025,0.0014370332864111015
Oa17_reflectance_lag_7,-0.0007389088748387173,0.00026181090192896003
Oa21_reflectance_roll_max_28,-0.0007628139224023833,0.00037872562636257883
Oa03_reflectance_lag_28,-0.000765273927596688,0.0019283781638770767
CHL_NN_R1_roll_std_7,-0.0007780018684020007,0.0019289994883385283
A865_roll_max_7,-0.0007817391199488099,0.0008978293300996801
water_level_roll_std_14,-0.0007907097097037408,0.001759632290774002
ADG443_NN_roll_mean_14,-0.0007960592465590111,0.0008627543691246602
Oa17_reflectance_lag_1,-0.0008288072451693828,8.573868053476375e-05
Oa09_reflectance_lag_7,-0.0008631183365582551,0.00030958932378412585
Oa09_reflectance_roll_std_14,-0.0009551865421529194,0.00029781609697015566
temp_max_lag_7,-0.0009665572678339452,0.0015178531429476277
wind_avg_lag_7,-0.0009706698693370264,0.0009642072301464227
CI_index,-0.0010607135632782593,0.005132870235819967
TSM_NN,-0.0011133026284142922,0.0038878725499874793
wind_avg_lag_1,-0.0011186521834810393,0.003619535738750736
Oa16_reflectance_lag_28,-0.0011413865581140215,0.00019124261331284197
Oa09_reflectance_roll_mean_7,-0.001144207335184877,0.0021601465139781647
wind_avg,-0.001209547728660798,0.0026948926446923515
wind_speed_2m_lag_28,-0.00121325568637074,0.002916673512857446
CHL_NN_R1_roll_max_7,-0.0012661978331669488,0.0009938978481137545
precipitation_lag_7,-0.001269183097215798,0.0020050098917454005
ADG443_NN_lag_1,-0.001285889256821182,0.003011125425289504
PAR_roll_std_7,-0.0012926984781578277,0.002508654349809504
T865_roll_min_28,-0.001308881983401733,0.0009713531498987047
wind_avg_roll_std_7,-0.00133696052992045,0.0009758214648595495
KD490_M07_roll_mean_7,-0.0013415284651282279,0.0012954805748240648
Oa09_reflectance_roll_std_7,-0.0013531725703952446,0.00024171378073389277
PAR,-0.0014454412085476598,0.0017434243096770764
KD490_M07_lag_28,-0.001451437023832547,0.0013293647100601415
KD490_M07_lag_7,-0.0014600254417937108,0.002064271334988572
total_pixels_roll_std_14,-0.0014762581669363506,0.0007608116588055207
CHL_OC4ME_roll_std_7,-0.001478124905294287,0.0016351315607228789
temp_max_roll_mean_14,-0.0015128167605216625,0.0032941645446459087
Oa01_reflectance_lag_14,-0.0015523858574929329,0.0013986312697775644
IWV_lag_28,-0.00155402626956187,0.0014392374492277235
CHL_NN_R2_roll_mean_14,-0.001556051418021731,0.0016455773304985437
KD490_M07_roll_std_28,-0.0015882425712126392,0.0017831649147013082
Oa17_reflectance_roll_min_28,-0.001603061864498745,0.0004944935012116114
precipitation_roll_max_14,-0.001630381885233323,0.00029669012588533683
TSM_NN_roll_max_7,-0.001655103177180095,0.0033565243122296974
T865_roll_max_7,-0.0017546204876287773,0.0008668727627405091
precipitation_lag_28,-0.0017955258945547392,0.0028686981423503973
temp_max_roll_std_7,-0.0018124501603958621,0.0065147956226193375
coverage_percent_lag_28,-0.0018780946961840961,0.004437702063864055
Oa02_reflectance_roll_max_7,-0.0019011232988753513,0.002299740911970132
precipitation_roll_std_14,-0.0019094579712112924,0.0006108348176833819
Oa06_reflectance_roll_mean_14,-0.0019256404716013974,0.00025740329575653576
temp_min_lag_14,-0.0019275580557155613,0.0009300461422598316
temp_min,-0.001952726179751263,0.0013214108361405909
CHL_NN_R3_lag_1,-0.001959463926861993,0.0007026398471129476
AWND_roll_max_7,-0.002092626106027051,0.0006963571133110112
TSM_NN_lag_7,-0.002101589887338928,0.0016311270223480258
CI_index_lag_7,-0.002104663243148508,0.001079005759330908
wind_speed_2m_roll_mean_7,-0.002106834720488493,0.007283324166884511
Oa11_reflectance_roll_std_7,-0.0021195945436049968,0.0011828780305113149
PAR_roll_std_14,-0.0021273667516346073,0.0010853034980219645
AWND_lag_1,-0.002164498845670515,0.0027281877488882613
Oa08_reflectance_roll_min_14,-0.0021755232820797944,0.002000463361095058
water_level_roll_std_7,-0.0021853255733333297,0.002334601575536622
Oa16_reflectance_lag_1,-0.0022105913462300286,0.0017217785563774098
CI_index_roll_mean_7,-0.0022169294076137547,0.002215483338229676
ADG443_NN_lag_14,-0.0023009237754069824,0.001350437028124668
A865,-0.002372240993379915,0.0007198461025943596
TSM_NN_roll_mean_7,-0.0024284006650017176,0.0019746676978033813
CHL_NN_R1_roll_min_7,-0.0025187417550484705,0.005467150796448752
CHL_NN_R2_lag_14,-0.0025953625618065244,0.0020684200845168888
Oa01_reflectance_roll_mean_14,-0.002606739590708873,0.0014963371575238676
ADG443_NN_lag_7,-0.002635144716040827,0.0015067321225084058
Oa06_reflectance_roll_std_7,-0.0026493548134493674,0.00292449829885876
valid_pixels_roll_mean_7,-0.0027280383948840915,0.00122071235267759
AWND_roll_max_28,-0.0027802901788595235,0.015921608314204142
air_pressure_roll_min_14,-0.0028211056366954424,0.00793084629778837
Oa04_reflectance_roll_max_7,-0.002858208948152985,0.0025531044581907445
Oa06_reflectance_lag_7,-0.002858345716450561,0.00036593285307805104
Watt_per_m2,-0.002963900344528625,0.0031497777955101953
PAR_roll_max_14,-0.0030602069779125606,0.0010655779618532785
valid_pixels_roll_std_28,-0.003147644637667124,0.003920639617698188
TSM_NN_roll_min_14,-0.0031765933563847604,0.003074707874307774
air_temperature_roll_min_28,-0.0032136789532433594,0.002256480756328388
Watt_per_m2_roll_min_7,-0.0032612468745954358,0.0015186348997285601
T865_roll_max_28,-0.0033709857247044006,0.0017464774135543567
Oa11_reflectance_lag_14,-0.0034389444997202645,0.0014975967529522267
water_temperature_lag_7,-0.00344275113664354,0.0007736306819107128
temp_min_lag_7,-0.0034578888891132033,0.0014880685503381934
Oa10_reflectance_roll_std_28,-0.0034854629084791534,0.0006012000813180522
total_pixels_roll_std_7,-0.0036221463051465896,0.0018691250290007756
temp_min_roll_mean_28,-0.0036659101878747436,0.001450386205934955
water_level_roll_mean_14,-0.003679576960560471,0.006245356842879787
water_temperature_roll_max_14,-0.0036880279258938663,0.005674519820151084
IWV_roll_min_7,-0.0037170473723333155,0.003379062696036241
CHL_OC4ME_roll_min_28,-0.003720042850579297,0.004147932152314456
KD490_M07,-0.00373273390071569,0.0016786483630629988
PAR_roll_mean_7,-0.003779064214102501,0.0010041508997815436
Watt_per_m2_roll_min_28,-0.0038631957586127363,0.005093053393274481
water_level_roll_mean_7,-0.003996771382532849,0.0043350331087865
CHL_OC4ME_lag_7,-0.004045713080974256,0.0029917450125773733
A865_roll_std_7,-0.004085997348035076,0.0014240536546502348
Oa04_reflectance_roll_max_28,-0.00423007416076393,0.0010647047097965432
CI_index_roll_std_7,-0.00427031673188818,0.005585080366549926
CI_index_roll_min_28,-0.0043996625273267755,0.0016433661044231085
coverage_percent_roll_mean_28,-0.00459035201944138,0.005538507485044033
water_temperature_lag_28,-0.0048204431481684296,0.0022846586384128696
Oa05_reflectance_roll_std_14,-0.004906162436748662,0.0009113368951360019
air_temperature_roll_max_7,-0.0049099573976007175,0.004029056794794508
Oa11_reflectance_lag_28,-0.004973143349822707,0.002361078013461262
CHLL_NN_TOTAL_roll_std_7,-0.00503726353799987,0.00335238100686078
CHL_NN_R2_roll_mean_7,-0.005108104173400729,0.0047686835317154045
water_level_roll_min_14,-0.005109801246959566,0.00642067690438854
coverage_percent_roll_mean_7,-0.005124728813337409,0.0024587342505051277
CI_index_lag_28,-0.005324728296113879,0.002449802466156446
temp_max_roll_mean_28,-0.005517283397852957,0.002842972851900803
Oa17_reflectance_roll_max_28,-0.00555177688631181,0.0008491565739731879
AWND,-0.005740680864035408,0.0020895184301621137
CHL_NN_R1_roll_std_28,-0.005856730048154013,0.0037339080900660646
CHLL_NN_TOTAL_lag_7,-0.005985915236145179,0.00219801710997883
CHL_NN_R1_lag_14,-0.006024210888109493,0.0025029095188407106
Watt_per_m2_roll_std_7,-0.006206660997382052,0.0019471315552149844
IWV_roll_mean_7,-0.006256357489601338,0.003051322030534249
TSM_NN_roll_std_14,-0.006301265901863395,0.005229852215034566
Oa21_reflectance,-0.006341784173766385,0.003167437742849652
Oa02_reflectance_roll_max_28,-0.0064789163802016604,0.0019035897505344527
water_temperature_roll_std_14,-0.006482700475364034,0.012965156807867653
CHL_OC4ME_roll_max_7,-0.006572001378931524,0.0037543170162102446
Oa11_reflectance_roll_std_28,-0.006599505925698778,0.0011502743324565297
air_temperature,-0.0066819680080351775,0.004076590264150888
coverage_percent,-0.006717428976369355,0.003332000596039379
Oa06_reflectance_roll_mean_28,-0.006863972148465969,0.003849077978971849
Oa21_reflectance_lag_14,-0.0069761507457047674,0.0008173530973017275
TSM_NN_roll_std_7,-0.007003261966650598,0.005248891414220721
air_pressure_roll_mean_28,-0.007155283636016208,0.004197541538005816
Oa02_reflectance_roll_min_7,-0.0072755396584797795,0.00207351696061959
water_level_lag_1,-0.0074033513548239505,0.001995813324936876
valid_pixels_roll_std_14,-0.007746283451888924,0.0038446016829461254
AWND_roll_std_7,-0.007936773827394017,0.0013063927659393573
air_temperature_roll_min_7,-0.008019768313569564,0.01457097303234899
water_temperature_roll_min_7,-0.008099814403399196,0.0031989662365246216
precipitation_roll_std_7,-0.008134728942343994,0.00555899026592883
Oa06_reflectance_roll_min_28,-0.0083638717272982,0.004249195507615992
CHLL_NN_TOTAL_roll_max_14,-0.008380277788600399,0.005816179716262071
air_pressure_roll_max_7,-0.00862990714891545,0.005702763808219118
CHL_NN_R3_roll_std_7,-0.008650362045668913,0.004218332581808291
wind_avg_roll_std_14,-0.008953000669777644,0.0022875477378490215
ADG443_NN,-0.008983962442462533,0.0035026490582948087
coverage_percent_roll_max_14,-0.009313880487951565,0.014247462222546794
TSM_NN_roll_mean_28,-0.009324701419388948,0.001911462840952288
water_level_roll_mean_28,-0.009361969126286684,0.004754804049410749
Oa05_reflectance_roll_max_14,-0.009408772333365522,0.0038793139040375216
temp_max_roll_std_28,-0.009588823570295446,0.003012061248616502
Watt_per_m2_roll_std_14,-0.009612456382750966,0.0043411016864892595
AWND_roll_min_28,-0.009973005055611406,0.006819600455890045
temp_min_lag_28,-0.010124321703346251,0.0034567055407425467
water_temperature_roll_std_28,-0.01032347614544502,0.005033537822823552
CHLL_NN_TOTAL_roll_max_7,-0.01064942787701879,0.021069917042892548
CHL_NN_R2_roll_std_14,-0.01103371900410508,0.00230076748896775
Watt_per_m2_roll_min_14,-0.011271311968884312,0.008564595187879916
ADG443_NN_roll_max_28,-0.011503455296603082,0.003180835330403408
ADG443_NN_roll_std_7,-0.012900430736145552,0.002675397029511769
Oa07_reflectance_roll_min_14,-0.013183394210445343,0.0049767106697868255
Oa01_reflectance_roll_max_14,-0.014269371499747585,0.0027638506497174994
Oa03_reflectance_roll_min_14,-0.014703427741608266,0.002857527365299467
Oa18_reflectance_roll_min_14,-0.014888609812948327,0.00984941607551613
temp_max_roll_max_28,-0.015097110683950277,0.01287468171156732
coverage_percent_roll_max_7,-0.015292471003365993,0.003773311798888722
coverage_percent_roll_std_14,-0.015474122864979734,0.00609306487772027
air_temperature_roll_std_7,-0.015477869176190494,0.006271099392317002
AWND_roll_std_14,-0.01551904175690435,0.01671796966719535
CHL_NN_R1_roll_max_28,-0.017261060903426183,0.009000203006035896
water_level_roll_max_14,-0.01727505681904029,0.015393211443745192
water_level,-0.017413676924395372,0.0035121430135513364
wind_avg_roll_std_28,-0.018689765218275322,0.0042419299957088905
A865_roll_max_28,-0.020618007658197702,0.003166751110822389
Oa21_reflectance_roll_min_14,-0.021045048994032988,0.003688749765822905
coverage_percent_roll_min_7,-0.02225049907892309,0.012012067434063455
CHL_NN_R1_roll_mean_28,-0.023000672215452857,0.01261912082170088
Oa03_reflectance_roll_min_28,-0.023153889709943875,0.0016222926091445783
air_temperature_roll_min_14,-0.025106874840731753,0.013350920513216943
wind_speed_2m_roll_std_14,-0.02523310431180894,0.0068086317451207115
air_temperature_roll_max_28,-0.025843418769543193,0.0037495116609999263
AWND_roll_max_14,-0.02626442726903564,0.0026648322852820595
CHL_NN_R2_roll_max_14,-0.02816775100253759,0.026714329755739924
IWV_roll_min_28,-0.030358249011147455,0.006485064443410372
ADG443_NN_roll_max_7,-0.033251679872934495,0.004750582840813805
CHL_NN_R2_roll_max_28,-0.035135786487579604,0.009475883348689939
wind_speed_2m_roll_max_28,-0.035434342522337306,0.007768630567358113
Oa09_reflectance_roll_min_28,-0.036291773702515594,0.004500146268826531
CHL_NN_R1_roll_mean_14,-0.04372744731788032,0.016387216341878116
Oa12_reflectance_roll_min_14,-0.04711192734470408,0.010118845482837986
AWND_roll_min_14,-0.056698112966582934,0.016093850370201827
Watt_per_m2_roll_mean_14,-0.060275386441960066,0.015882276684537476
CHLL_NN_TOTAL_roll_mean_14,-0.10454487232605914,0.05127331224987257
CHL_NN_R2_roll_std_28,-0.11923594918870953,0.033903023577146835
